,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
1043,Denmark,DNK,12/31/2020,35046.0,35046.0,0.0,6183.0,7141.0,0.61,0.61,0.0,1233.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1044,Denmark,DNK,1/1/2021,37383.0,37383.0,0.0,2337.0,6180.0,0.65,0.65,0.0,1067.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1045,Denmark,DNK,1/2/2021,46250.0,46250.0,0.0,8867.0,6628.0,0.8,0.8,0.0,1144.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1046,Denmark,DNK,1/3/2021,52261.0,52261.0,0.0,6011.0,6540.0,0.9,0.9,0.0,1129.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1047,Denmark,DNK,1/4/2021,54662.0,54662.0,0.0,2401.0,6599.0,0.94,0.94,0.0,1139.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1048,Denmark,DNK,1/5/2021,68182.0,68182.0,0.0,13520.0,7254.0,1.18,1.18,0.0,1252.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1049,Denmark,DNK,1/6/2021,87948.0,87948.0,0.0,19766.0,8441.0,1.52,1.52,0.0,1457.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1050,Denmark,DNK,1/7/2021,105464.0,105464.0,0.0,17516.0,10060.0,1.82,1.82,0.0,1737.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1051,Denmark,DNK,1/8/2021,113948.0,113948.0,0.0,8484.0,10938.0,1.97,1.97,0.0,1888.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1052,Denmark,DNK,1/9/2021,115847.0,115847.0,0.0,1899.0,9942.0,2.0,2.0,0.0,1716.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1053,Denmark,DNK,1/10/2021,116660.0,116660.0,0.0,813.0,9200.0,2.01,2.01,0.0,1588.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1054,Denmark,DNK,1/11/2021,117317.0,117317.0,0.0,657.0,8951.0,2.03,2.03,0.0,1545.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1055,Denmark,DNK,1/12/2021,117779.0,117779.0,0.0,462.0,7085.0,2.03,2.03,0.0,1223.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1056,Denmark,DNK,1/13/2021,130517.0,130517.0,0.0,12738.0,6081.0,2.25,2.25,0.0,1050.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1057,Denmark,DNK,1/14/2021,148449.0,148449.0,0.0,17932.0,6141.0,2.56,2.56,0.0,1060.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1058,Denmark,DNK,1/15/2021,163687.0,163682.0,5.0,15238.0,7106.0,2.83,2.83,0.0,1227.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1059,Denmark,DNK,1/16/2021,168310.0,168298.0,12.0,4623.0,7495.0,2.91,2.91,0.0,1294.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1060,Denmark,DNK,1/17/2021,171564.0,170836.0,728.0,3254.0,7843.0,2.96,2.95,0.01,1354.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1061,Denmark,DNK,1/18/2021,177598.0,174728.0,2870.0,6034.0,8612.0,3.07,3.02,0.05,1487.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1062,Denmark,DNK,1/19/2021,182184.0,177217.0,4967.0,4586.0,9201.0,3.15,3.06,0.09,1589.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1063,Denmark,DNK,1/20/2021,185587.0,178726.0,6861.0,3403.0,7867.0,3.2,3.09,0.12,1358.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1064,Denmark,DNK,1/21/2021,189477.0,180255.0,9222.0,3890.0,5861.0,3.27,3.11,0.16,1012.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1065,Denmark,DNK,1/22/2021,195818.0,180919.0,14899.0,6341.0,4590.0,3.38,3.12,0.26,792.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1066,Denmark,DNK,1/23/2021,203727.0,181690.0,22037.0,7909.0,5060.0,3.52,3.14,0.38,874.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1067,Denmark,DNK,1/24/2021,210913.0,182302.0,28611.0,7186.0,5621.0,3.64,3.15,0.49,970.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1068,Denmark,DNK,1/25/2021,213626.0,182556.0,31070.0,2713.0,5147.0,3.69,3.15,0.54,889.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1069,Denmark,DNK,1/26/2021,215597.0,182770.0,32827.0,1971.0,4773.0,3.72,3.16,0.57,824.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1070,Denmark,DNK,1/27/2021,220178.0,182981.0,37197.0,4581.0,4942.0,3.8,3.16,0.64,853.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1071,Denmark,DNK,1/28/2021,228543.0,183223.0,45320.0,8365.0,5581.0,3.95,3.16,0.78,964.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1072,Denmark,DNK,1/29/2021,248016.0,184356.0,63660.0,19473.0,7457.0,4.28,3.18,1.1,1287.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1073,Denmark,DNK,1/30/2021,262282.0,185585.0,76697.0,14266.0,8365.0,4.53,3.2,1.32,1444.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1074,Denmark,DNK,1/31/2021,275884.0,186842.0,89042.0,13602.0,9282.0,4.76,3.23,1.54,1602.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1075,Denmark,DNK,2/1/2021,284528.0,187596.0,96932.0,8644.0,10129.0,4.91,3.24,1.67,1749.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1076,Denmark,DNK,2/2/2021,289609.0,189647.0,99962.0,5081.0,10573.0,5.0,3.27,1.73,1825.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1077,Denmark,DNK,2/3/2021,297353.0,191200.0,106153.0,7744.0,11025.0,5.13,3.3,1.83,1903.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1078,Denmark,DNK,2/4/2021,309723.0,192635.0,117088.0,12370.0,11597.0,5.35,3.33,2.02,2002.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1079,Denmark,DNK,2/5/2021,324802.0,194217.0,130585.0,15079.0,10969.0,5.61,3.35,2.25,1894.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1080,Denmark,DNK,2/6/2021,332533.0,195251.0,137282.0,7731.0,10036.0,5.74,3.37,2.37,1733.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1081,Denmark,DNK,2/7/2021,338088.0,197163.0,140925.0,5555.0,8886.0,5.84,3.4,2.43,1534.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1082,Denmark,DNK,2/8/2021,347694.0,199708.0,147986.0,9606.0,9024.0,6.0,3.45,2.55,1558.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1083,Denmark,DNK,2/9/2021,356165.0,203260.0,152905.0,8471.0,9508.0,6.15,3.51,2.64,1642.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1084,Denmark,DNK,2/10/2021,363365.0,206539.0,156826.0,7200.0,9430.0,6.27,3.57,2.71,1628.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1085,Denmark,DNK,2/11/2021,371466.0,212184.0,159282.0,8101.0,8820.0,6.41,3.66,2.75,1523.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1086,Denmark,DNK,2/12/2021,391056.0,224175.0,166881.0,19590.0,9465.0,6.75,3.87,2.88,1634.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1087,Denmark,DNK,2/13/2021,398594.0,230733.0,167861.0,7538.0,9437.0,6.88,3.98,2.9,1629.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1088,Denmark,DNK,2/14/2021,405446.0,236954.0,168492.0,6852.0,9623.0,7.0,4.09,2.91,1661.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1089,Denmark,DNK,2/15/2021,422376.0,250754.0,171622.0,16930.0,10669.0,7.29,4.33,2.96,1842.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1090,Denmark,DNK,2/16/2021,436881.0,263933.0,172948.0,14505.0,11531.0,7.54,4.56,2.99,1991.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1091,Denmark,DNK,2/17/2021,447737.0,274365.0,173372.0,10856.0,12053.0,7.73,4.74,2.99,2081.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1092,Denmark,DNK,2/18/2021,459436.0,285763.0,173673.0,11699.0,12567.0,7.93,4.93,3.0,2170.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1093,Denmark,DNK,2/19/2021,474219.0,299592.0,174627.0,14783.0,11880.0,8.19,5.17,3.01,2051.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1094,Denmark,DNK,2/20/2021,485310.0,310106.0,175204.0,11091.0,12388.0,8.38,5.35,3.02,2139.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1095,Denmark,DNK,2/21/2021,496460.0,320905.0,175555.0,11150.0,13002.0,8.57,5.54,3.03,2245.0,"Moderna, Pfizer/BioNTech",Statens Serum Institut,https://covid19.ssi.dk/overvagningsdata/vaccinationstilslutning
1096,Dominican Republic,DOM,2/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1097,Dominican Republic,DOM,2/16/2021,385.0,0.0,0.0,385.0,385.0,0.0,0.0,0.0,35.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1098,Dominican Republic,DOM,2/17/2021,1379.0,0.0,0.0,994.0,690.0,0.01,0.0,0.0,64.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1099,Dominican Republic,DOM,2/18/2021,5328.0,0.0,0.0,3949.0,1776.0,0.05,0.0,0.0,164.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1100,Dominican Republic,DOM,2/19/2021,10200.0,0.0,0.0,4872.0,2550.0,0.09,0.0,0.0,235.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1101,Dominican Republic,DOM,2/20/2021,13087.0,0.0,0.0,2887.0,2617.0,0.12,0.0,0.0,241.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1102,Dominican Republic,DOM,2/21/2021,14264.0,0.0,0.0,1177.0,2377.0,0.13,0.0,0.0,219.0,Oxford/AstraZeneca,Ministry of Public Health,https://twitter.com/luisabinader/status/1363672938579439618
1103,Ecuador,ECU,1/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1104,Ecuador,ECU,1/22/2021,108.0,108.0,0.0,108.0,108.0,0.0,0.0,0.0,6.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1105,Ecuador,ECU,1/23/2021,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,19.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1106,Ecuador,ECU,1/24/2021,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,24.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1107,Ecuador,ECU,1/25/2021,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,26.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1108,Ecuador,ECU,1/26/2021,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,27.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1109,Ecuador,ECU,1/27/2021,2982.0,2982.0,0.0,0.0,497.0,0.02,0.02,0.0,28.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1110,Ecuador,ECU,1/28/2021,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,27.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1111,Ecuador,ECU,1/29/2021,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,30.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1112,Ecuador,ECU,1/30/2021,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,28.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1113,Ecuador,ECU,1/31/2021,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,27.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1114,Ecuador,ECU,2/1/2021,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,26.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1115,Ecuador,ECU,2/2/2021,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,24.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1116,Ecuador,ECU,2/3/2021,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,23.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1117,Ecuador,ECU,2/4/2021,6228.0,6228.0,0.0,0.0,406.0,0.04,0.04,0.0,23.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1118,Ecuador,ECU,2/5/2021,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,21.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1119,Ecuador,ECU,2/6/2021,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,19.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1120,Ecuador,ECU,2/7/2021,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,17.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1121,Ecuador,ECU,2/8/2021,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,15.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1122,Ecuador,ECU,2/9/2021,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,13.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1123,Ecuador,ECU,2/10/2021,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,11.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1124,Ecuador,ECU,2/11/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1125,Ecuador,ECU,2/12/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1126,Ecuador,ECU,2/13/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1127,Ecuador,ECU,2/14/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1128,Ecuador,ECU,2/15/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1129,Ecuador,ECU,2/16/2021,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1130,Ecuador,ECU,2/17/2021,8190.0,6228.0,1962.0,0.0,151.0,0.05,0.04,0.01,9.0,Pfizer/BioNTech,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid
1131,Egypt,EGY,1/24/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1132,Egypt,EGY,1/25/2021,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1133,Egypt,EGY,1/26/2021,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1134,Egypt,EGY,1/27/2021,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1135,Egypt,EGY,1/28/2021,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1136,Egypt,EGY,1/29/2021,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1137,Egypt,EGY,1/30/2021,1315.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2.0,Sinopharm/Beijing,Ministry of Health,"http://english.ahram.org.eg/NewsContent/1/64/399964/Egypt/Politics-/,-medical-staff-vaccinated-against-COVID-in-first-.aspx"
1138,England,0,12/13/2020,55437.0,55437.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1139,England,0,12/14/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1140,England,0,12/15/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1141,England,0,12/16/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1142,England,0,12/17/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1143,England,0,12/18/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1144,England,0,12/19/2020,0.0,0.0,0.0,0.0,74104.0,0.0,0.0,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1145,England,0,12/20/2020,574165.0,574165.0,0.0,0.0,74104.0,1.02,1.02,0.0,1317.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1146,England,0,12/21/2020,0.0,0.0,0.0,0.0,68978.0,0.0,0.0,0.0,1225.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1147,England,0,12/22/2020,0.0,0.0,0.0,0.0,63852.0,0.0,0.0,0.0,1134.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1148,England,0,12/23/2020,0.0,0.0,0.0,0.0,58725.0,0.0,0.0,0.0,1043.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1149,England,0,12/24/2020,0.0,0.0,0.0,0.0,53599.0,0.0,0.0,0.0,952.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1150,England,0,12/25/2020,0.0,0.0,0.0,0.0,48473.0,0.0,0.0,0.0,861.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1151,England,0,12/26/2020,0.0,0.0,0.0,0.0,43347.0,0.0,0.0,0.0,770.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1152,England,0,12/27/2020,841707.0,841707.0,0.0,0.0,38220.0,1.5,1.5,0.0,679.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1153,England,0,12/28/2020,0.0,0.0,0.0,0.0,39904.0,0.0,0.0,0.0,709.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1154,England,0,12/29/2020,0.0,0.0,0.0,0.0,41588.0,0.0,0.0,0.0,739.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1155,England,0,12/30/2020,0.0,0.0,0.0,0.0,43272.0,0.0,0.0,0.0,769.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1156,England,0,12/31/2020,0.0,0.0,0.0,0.0,44956.0,0.0,0.0,0.0,799.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1157,England,0,1/1/2021,0.0,0.0,0.0,0.0,46640.0,0.0,0.0,0.0,829.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1158,England,0,1/2/2021,0.0,0.0,0.0,0.0,48324.0,0.0,0.0,0.0,859.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1159,England,0,1/3/2021,1191766.0,1171187.0,20579.0,0.0,50008.0,2.12,2.08,0.04,888.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1160,England,0,1/4/2021,0.0,0.0,0.0,0.0,66170.0,0.0,0.0,0.0,1176.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1161,England,0,1/5/2021,0.0,0.0,0.0,0.0,82332.0,0.0,0.0,0.0,1463.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1162,England,0,1/6/2021,0.0,0.0,0.0,0.0,98494.0,0.0,0.0,0.0,1750.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
